Date,Open,High,Low,Close,Adj Close,Volume
2015-07-06,537.870972,553.664001,537.406006,551.619019,506.229462,342816
2015-07-07,551.812988,558.877014,551.812988,553.570984,508.020752,285327
2015-07-08,551.502991,553.416016,541.434021,543.718994,498.979523,337258
2015-07-09,544.687012,551.463989,543.169006,544.788025,499.960602,158046
2015-07-10,545.770996,558.257996,545.307007,557.158020,511.312653,347703
2015-07-13,560.627991,566.065002,554.075012,562.672974,516.373840,318700
2015-07-14,563.122009,564.671021,558.171997,561.619019,515.406616,174100
2015-07-15,562.301025,572.989990,561.572998,571.099976,524.107483,365047
2015-07-16,572.974976,573.810974,566.591980,569.280029,522.437256,278762
2015-07-17,570.388000,576.909973,569.164001,572.710999,525.585815,310876
2015-07-20,569.318970,585.429993,562.038025,583.895996,535.850586,559946
2015-07-21,582.502014,586.049988,564.051025,568.637024,521.847229,367371
2015-07-22,568.544006,581.023010,566.994995,579.132996,531.479431,266440
2015-07-23,577.877991,579.015991,570.093018,573.237976,526.069519,155567
2015-07-24,569.325989,574.570007,567.413025,568.992981,522.173767,142173
2015-07-27,565.445984,577.064026,564.036011,570.364014,523.432007,334134
2015-07-28,569.164001,578.961975,563.478027,569.434998,522.579468,357656
2015-07-29,569.318970,572.835022,563.896973,566.476013,519.863953,232170
2015-07-30,570.713013,578.226013,566.638977,576.414001,528.984314,378216
2015-07-31,579.388000,582.487000,573.827026,575.708984,528.337219,433271
2015-08-03,575.825012,580.627991,574.741028,579.117004,531.464783,418024
2015-08-04,579.388000,586.831970,575.515015,583.221985,535.231995,837121
2015-08-05,583.260986,586.971008,578.250000,582.882019,534.919983,489495
2015-08-06,583.260986,587.908997,576.289978,581.270020,533.440674,336000
2015-08-07,581.711975,595.328979,573.810974,590.031006,541.480713,2189016
2015-08-10,592.517029,594.299011,580.163025,584.554993,536.455383,464430
2015-08-11,584.825989,588.372986,573.556030,576.297974,528.877747,404391
2015-08-12,574.431030,582.177002,560.953003,567.142029,520.475159,474829
2015-08-13,566.947998,570.836975,553.671997,558.513000,512.556152,254640
2015-08-14,562.346985,576.599976,560.797974,573.771973,526.559570,179057
2015-08-17,573.966003,576.755005,567.421021,571.409973,524.391968,113293
2015-08-18,571.658020,580.627991,569.395996,574.833984,527.534180,207634
2015-08-19,574.741028,582.487000,571.023010,578.838013,531.208801,594855
2015-08-20,568.698975,577.854004,562.502014,572.098999,525.024170,317893
2015-08-21,565.755981,568.078979,554.732971,561.612000,515.400146,435234
2015-08-24,549.953979,554.354004,526.870972,535.120972,491.088928,930080
2015-08-25,536.948975,541.426025,520.929993,535.763977,491.679077,558416
2015-08-26,535.655029,541.711975,524.857971,528.559998,485.067871,429030
2015-08-27,529.815002,545.507996,521.914001,542.851013,498.182922,528942
2015-08-28,547.940002,550.736023,533.161011,534.447021,490.470490,382218
2015-08-31,534.461975,541.208984,529.659973,533.927979,489.994141,143399
2015-09-01,529.815002,534.431030,522.533997,529.869019,486.269165,418579
2015-09-02,530.588989,534.307007,524.625000,528.947021,485.423035,449435
2015-09-03,529.473999,532.913025,525.166992,530.302979,503.812042,313471
2015-09-04,527.026001,530.280029,514.818970,522.796997,496.681030,422743
2015-09-07,522.843994,528.265991,518.971008,524.966003,498.741669,356494
2015-09-08,525.942017,532.913025,522.116028,530.450012,503.951721,140340
2015-09-09,534.478027,544.067017,533.270020,542.935974,515.813965,186138
2015-09-10,536.018982,539.109985,530.619995,536.895020,510.074768,363782
2015-09-11,536.012024,544.531982,532.913025,536.476013,509.676727,313930
2015-09-14,537.406006,542.007019,535.437988,538.653015,511.744934,219440
2015-09-15,536.012024,539.210999,534.137024,535.500000,508.749481,283203
2015-09-16,536.979980,539.327026,533.726990,537.033997,510.206848,267169
2015-09-18,539.109985,549.799011,538.335022,541.728027,514.666382,194059
2015-09-21,537.870972,539.729980,531.364014,535.794983,509.029694,258693
2015-09-22,536.351990,539.109985,524.864990,531.239990,504.702209,845700
2015-09-23,526.716980,535.392029,524.393005,533.177002,506.542511,219098
2015-09-24,531.208984,537.250977,529.349976,531.820984,505.254211,593261
2015-09-28,532.138977,538.164978,530.588989,534.492981,507.792725,327563
2015-09-29,528.265991,542.052979,523.633972,533.052979,506.424683,446143
2015-09-30,534.307007,549.031982,532.216003,544.973022,517.749268,511584
2015-10-01,547.801025,553.052002,542.440979,546.723999,519.412720,172886
2015-10-05,551.200989,563.354004,547.955994,560.046997,532.070190,417682
2015-10-06,560.643005,567.731018,552.278015,558.187988,530.304077,354836
2015-10-07,557.700012,565.445984,554.601990,564.609009,536.404358,214237
2015-10-08,564.656006,568.846008,563.145020,566.088989,537.810364,230291
2015-10-09,567.026001,571.448975,562.401978,564.346008,536.154419,236456
2015-10-12,566.174011,571.379028,560.070007,561.161987,533.129578,155845
2015-10-13,561.263000,566.065002,560.797974,564.702026,536.492676,112951
2015-10-14,562.346985,566.831970,561.107971,563.215027,535.079956,171769
2015-10-15,565.445984,569.473999,562.518005,564.593994,536.390137,405424
2015-10-16,565.755981,567.614990,559.937988,565.299011,537.059875,258229
2015-10-19,565.174988,565.174988,556.151001,558.250000,530.362976,283526
2015-10-20,558.815002,561.572998,556.306030,558.822998,530.907349,298392
2015-10-21,559.403992,565.135986,556.306030,563.440002,535.293701,162151
2015-10-23,565.484009,572.052979,563.671997,565.051025,536.824219,145078
2015-10-26,565.638977,575.484009,560.814026,571.666016,543.108826,212365
2015-10-27,570.867981,576.289978,568.698975,571.091980,542.563477,365777
2015-10-28,568.591003,574.895996,568.559998,572.781006,544.168152,212759
2015-10-29,571.952026,573.036987,564.361023,568.854004,540.437256,462216
2015-10-30,574.585999,582.331970,569.791016,575.057983,546.331360,713951
2015-11-02,575.057983,578.900024,565.523010,571.828003,543.262695,126442
2015-11-03,573.827026,576.289978,571.333008,573.028992,544.403687,380327
2015-11-04,575.507996,577.119019,568.234009,572.804016,544.190002,198338
2015-11-05,571.642029,574.120972,567.413025,572.703979,544.094910,193568
2015-11-06,572.572021,576.119019,566.716003,571.494995,542.946289,205852
2015-11-09,566.840027,567.304993,561.572998,565.283020,537.044678,437383
2015-11-10,562.340027,563.934998,556.460999,560.984009,532.960449,291563
2015-11-13,555.523010,562.346985,550.844971,561.270996,533.233093,459240
2015-11-16,561.572998,572.262024,558.289001,570.341003,541.849976,202805
2015-11-17,571.487000,572.145996,554.911011,559.937988,531.966675,287522
2015-11-18,560.333008,561.703979,554.927002,559.559021,531.606628,221293
2015-11-19,560.101013,570.093018,559.559021,567.823975,539.458679,162216
2015-11-20,567.768982,572.882019,565.383972,570.682007,542.174011,274683
2015-11-23,570.557983,575.051025,565.057983,568.986023,540.562683,260159
2015-11-24,566.994995,576.135010,565.460999,572.471008,543.873596,439003
2015-11-26,572.471008,579.372986,570.109009,577.823975,548.959167,432768
2015-11-27,578.357971,580.937012,575.685974,578.552002,549.650818,348387
2015-11-30,578.614014,581.247009,576.599976,579.651978,550.695862,186829
2015-12-01,581.247009,584.794983,576.700012,578.520996,549.621338,177966
2015-12-02,578.629028,583.385010,578.312012,581.937012,552.866699,385962
2015-12-03,579.898987,586.359009,577.111023,580.015991,551.041687,583907
2015-12-04,577.986023,581.711975,573.966003,576.219971,547.435303,270293
2015-12-07,577.080017,587.133972,577.080017,584.043030,554.867554,338156
2015-12-08,582.533020,583.997009,577.971008,579.226013,550.291199,84000
2015-12-09,578.008972,580.216980,571.796997,573.346008,544.704834,405592
2015-12-10,573.192017,576.135010,566.994995,574.973022,546.250610,193742
2015-12-11,574.585999,577.838989,558.783997,561.007019,532.982300,201366
2015-12-14,559.047974,576.174011,555.562012,565.677979,537.419922,245667
2015-12-15,565.948975,573.036987,560.643005,570.690002,542.181580,169820
2015-12-16,571.991028,577.838989,571.364014,577.026001,548.201050,244053
2015-12-17,577.622009,580.937012,573.966003,578.869019,549.952026,266562
2015-12-18,576.599976,583.245972,571.153992,576.538025,547.737488,477082
2015-12-21,576.599976,577.838989,571.317017,574.400024,545.706299,111169
2015-12-22,574.431030,579.853027,570.247986,577.133972,548.303589,329112
2015-12-23,578.179993,581.169983,576.421997,579.187012,550.254089,171156
2015-12-24,579.760010,580.937012,574.507996,576.072998,547.295654,105488
2015-12-28,576.289978,577.830994,570.403015,572.447998,543.851746,138196
2015-12-29,573.192017,583.260986,568.978027,579.760010,550.798462,398788
2015-12-30,580.612000,580.612000,573.369995,577.164978,548.333130,172705
2015-12-31,577.064026,582.781006,574.903015,581.689026,552.631165,376589
2016-01-01,579.883972,587.150024,578.614014,583.687012,554.529358,148757
2016-01-04,582.494019,586.049988,562.828003,566.568970,538.266357,427404
2016-01-05,567.382019,571.906006,561.804993,566.854980,538.538086,213327
2016-01-06,566.840027,571.177979,558.109985,565.817993,537.552917,333656
2016-01-07,562.502014,565.437988,548.405029,551.068970,523.540710,541381
2016-01-08,553.067993,557.203979,544.508972,553.934998,526.263550,172744
2016-01-11,551.038025,564.291992,546.987000,561.124023,533.093445,333301
2016-01-12,561.418030,565.554016,542.572021,549.900024,522.430115,586915
2016-01-13,553.052002,556.918030,541.588989,546.390991,519.096375,376951
2016-01-14,544.997009,545.903015,538.335022,542.083984,515.004578,538773
2016-01-15,542.518005,545.616028,532.757996,542.781006,515.666687,372626
2016-01-18,543.757019,549.093994,539.218018,542.362976,515.269592,408096
2016-01-19,540.690002,547.343994,539.984985,545.724976,518.463623,359515
2016-01-20,537.513977,552.982971,535.702026,538.513000,511.611938,565865
2016-01-21,539.922974,543.601990,532.379028,534.810974,508.094818,293112
2016-01-22,536.026978,542.362976,532.138977,534.044006,507.366180,251825
2016-01-25,534.478027,539.869019,531.364014,533.648987,506.990875,377493
2016-01-27,530.132019,539.698975,529.078979,530.395996,503.900421,604925
2016-01-28,532.913025,534.122009,514.486023,518.218994,492.331726,949685
2016-01-29,519.156982,533.533020,519.156982,525.732971,499.470306,586315
2016-02-01,544.067017,553.044983,529.815002,532.664978,506.056061,1160333
2016-02-02,535.392029,538.955017,528.776978,532.789001,506.173859,518188
2016-02-03,530.125000,536.476013,527.491028,528.575989,502.171295,456684
2016-02-04,530.791016,535.578003,527.335999,531.851990,505.283630,195530
2016-02-05,534.307007,539.109985,530.806030,536.500000,509.699524,467477
2016-02-08,538.955017,544.864990,529.513000,531.278992,504.739258,316738
